ID,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
6131,Andhra Pradesh,PRAKASAM,2011,Rabi       ,Rice,79396.0,292098.0
6163,Andhra Pradesh,PRAKASAM,2012,Kharif     ,Rice,17820.0,64027.0
6191,Andhra Pradesh,PRAKASAM,2012,Rabi       ,Rice,33942.0,125959.0
6222,Andhra Pradesh,PRAKASAM,2013,Kharif     ,Rice,58034.0,213391.0
6250,Andhra Pradesh,PRAKASAM,2013,Rabi       ,Rice,80544.0,318874.0
6286,Andhra Pradesh,PRAKASAM,2014,Kharif     ,Rice,31764.0,121783.0
6315,Andhra Pradesh,PRAKASAM,2014,Rabi       ,Rice,73533.0,284132.0
6327,Andhra Pradesh,PRAKASAM,2014,Whole Year ,Rice,105297.0,405915.0
6336,Andhra Pradesh,SPSR NELLORE,1997,Kharif     ,Rice,48700.0,127600.0
6348,Andhra Pradesh,SPSR NELLORE,1997,Rabi       ,Rice,182100.0,544600.0
6361,Andhra Pradesh,SPSR NELLORE,1998,Kharif     ,Rice,44700.0,133400.0
6373,Andhra Pradesh,SPSR NELLORE,1998,Rabi       ,Rice,183300.0,542300.0
6388,Andhra Pradesh,SPSR NELLORE,1999,Kharif     ,Rice,45768.0,136695.0
6400,Andhra Pradesh,SPSR NELLORE,1999,Rabi       ,Rice,152441.0,407231.0
6421,Andhra Pradesh,SPSR NELLORE,2000,Kharif     ,Rice,55041.0,171563.0
6436,Andhra Pradesh,SPSR NELLORE,2000,Rabi       ,Rice,132867.0,367510.0
6459,Andhra Pradesh,SPSR NELLORE,2001,Kharif     ,Rice,34297.0,108413.0
6474,Andhra Pradesh,SPSR NELLORE,2001,Rabi       ,Rice,176106.0,597352.0
6499,Andhra Pradesh,SPSR NELLORE,2002,Kharif     ,Rice,45511.0,149276.0
6515,Andhra Pradesh,SPSR NELLORE,2002,Rabi       ,Rice,173384.0,522579.0
6552,Andhra Pradesh,SPSR NELLORE,2003,Kharif     ,Rice,17885.0,49756.0
6568,Andhra Pradesh,SPSR NELLORE,2003,Rabi       ,Rice,137031.0,364368.0
6604,Andhra Pradesh,SPSR NELLORE,2004,Kharif     ,Rice,19326.0,56432.0
6619,Andhra Pradesh,SPSR NELLORE,2004,Rabi       ,Rice,167421.0,576933.0
6642,Andhra Pradesh,SPSR NELLORE,2005,Kharif     ,Rice,18036.0,55190.0
6655,Andhra Pradesh,SPSR NELLORE,2005,Rabi       ,Rice,189671.0,713732.0
6677,Andhra Pradesh,SPSR NELLORE,2006,Kharif     ,Rice,60057.0,197167.0
6691,Andhra Pradesh,SPSR NELLORE,2006,Rabi       ,Rice,181863.0,659617.0
6708,Andhra Pradesh,SPSR NELLORE,2007,Kharif     ,Rice,46000.0,162000.0
6716,Andhra Pradesh,SPSR NELLORE,2007,Rabi       ,Rice,188000.0,695000.0
6733,Andhra Pradesh,SPSR NELLORE,2008,Kharif     ,Rice,65233.0,233795.0
6746,Andhra Pradesh,SPSR NELLORE,2008,Rabi       ,Rice,191854.0,763003.0
6767,Andhra Pradesh,SPSR NELLORE,2009,Kharif     ,Rice,67894.0,220248.0
6780,Andhra Pradesh,SPSR NELLORE,2009,Rabi       ,Rice,198993.0,783833.0
6800,Andhra Pradesh,SPSR NELLORE,2010,Kharif     ,Rice,69873.0,228485.0
6813,Andhra Pradesh,SPSR NELLORE,2010,Rabi       ,Rice,200990.0,777027.0
6836,Andhra Pradesh,SPSR NELLORE,2011,Kharif     ,Rice,53137.0,195269.0
6851,Andhra Pradesh,SPSR NELLORE,2011,Rabi       ,Rice,201435.0,836157.0
6877,Andhra Pradesh,SPSR NELLORE,2012,Kharif     ,Rice,53866.0,214710.0
6898,Andhra Pradesh,SPSR NELLORE,2012,Rabi       ,Rice,197403.0,811721.0
6925,Andhra Pradesh,SPSR NELLORE,2013,Kharif     ,Rice,32241.0,115455.0
6948,Andhra Pradesh,SPSR NELLORE,2013,Rabi       ,Rice,192652.0,795653.0
6979,Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Rice,62232.0,232561.0
7001,Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Rice,178491.0,736454.0
7009,Andhra Pradesh,SPSR NELLORE,2014,Whole Year ,Rice,240723.0,969015.0
7020,Andhra Pradesh,SRIKAKULAM,1997,Kharif     ,Rice,185700.0,278500.0
7032,Andhra Pradesh,SRIKAKULAM,1997,Rabi       ,Rice,600.0,2100.0
7046,Andhra Pradesh,SRIKAKULAM,1998,Kharif     ,Rice,194400.0,370700.0
7057,Andhra Pradesh,SRIKAKULAM,1998,Rabi       ,Rice,2000.0,7500.0
7069,Andhra Pradesh,SRIKAKULAM,1999,Kharif     ,Rice,189027.0,323525.0
7079,Andhra Pradesh,SRIKAKULAM,1999,Rabi       ,Rice,1703.0,5867.0
7101,Andhra Pradesh,SRIKAKULAM,2000,Kharif     ,Rice,207461.0,399155.0
7115,Andhra Pradesh,SRIKAKULAM,2000,Rabi       ,Rice,1100.0,2012.0
7142,Andhra Pradesh,SRIKAKULAM,2001,Kharif     ,Rice,178771.0,393654.0
7156,Andhra Pradesh,SRIKAKULAM,2001,Rabi       ,Rice,1584.0,3594.0
7182,Andhra Pradesh,SRIKAKULAM,2002,Kharif     ,Rice,153148.0,267550.0
7196,Andhra Pradesh,SRIKAKULAM,2002,Rabi       ,Rice,632.0,1602.0
7232,Andhra Pradesh,SRIKAKULAM,2003,Kharif     ,Rice,188219.0,421799.0
7247,Andhra Pradesh,SRIKAKULAM,2003,Rabi       ,Rice,2204.0,4496.0
7282,Andhra Pradesh,SRIKAKULAM,2004,Kharif     ,Rice,190795.0,448561.0
7295,Andhra Pradesh,SRIKAKULAM,2004,Rabi       ,Rice,2198.0,5743.0
7321,Andhra Pradesh,SRIKAKULAM,2005,Kharif     ,Rice,153521.0,271425.0
7334,Andhra Pradesh,SRIKAKULAM,2005,Rabi       ,Rice,4237.0,10105.0
7359,Andhra Pradesh,SRIKAKULAM,2006,Kharif     ,Rice,193994.0,491775.0
7372,Andhra Pradesh,SRIKAKULAM,2006,Rabi       ,Rice,3425.0,7223.0
7393,Andhra Pradesh,SRIKAKULAM,2007,Kharif     ,Rice,201000.0,613000.0
7403,Andhra Pradesh,SRIKAKULAM,2007,Rabi       ,Rice,2000.0,6000.0
7419,Andhra Pradesh,SRIKAKULAM,2008,Kharif     ,Rice,203172.0,408376.0
7431,Andhra Pradesh,SRIKAKULAM,2008,Rabi       ,Rice,2667.0,6190.0
7456,Andhra Pradesh,SRIKAKULAM,2009,Kharif     ,Rice,177058.0,371822.0
7468,Andhra Pradesh,SRIKAKULAM,2009,Rabi       ,Rice,2708.0,6407.0
7492,Andhra Pradesh,SRIKAKULAM,2010,Kharif     ,Rice,205853.0,167482.0
7505,Andhra Pradesh,SRIKAKULAM,2010,Rabi       ,Rice,7098.0,16822.0
7530,Andhra Pradesh,SRIKAKULAM,2011,Kharif     ,Rice,208239.0,399240.0
7543,Andhra Pradesh,SRIKAKULAM,2011,Rabi       ,Rice,2178.0,4593.0
7577,Andhra Pradesh,SRIKAKULAM,2012,Kharif     ,Rice,205859.0,520823.0
7596,Andhra Pradesh,SRIKAKULAM,2012,Rabi       ,Rice,2884.0,7870.0
7623,Andhra Pradesh,SRIKAKULAM,2013,Kharif     ,Rice,199717.0,347108.0
7644,Andhra Pradesh,SRIKAKULAM,2013,Rabi       ,Rice,3425.0,8158.0
7674,Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Rice,205485.0,434806.0
7692,Andhra Pradesh,SRIKAKULAM,2014,Rabi       ,Rice,4730.0,12866.0
7698,Andhra Pradesh,SRIKAKULAM,2014,Whole Year ,Rice,210215.0,447672.0
7712,Andhra Pradesh,VISAKHAPATANAM,1997,Kharif     ,Rice,95600.0,79700.0
7727,Andhra Pradesh,VISAKHAPATANAM,1997,Rabi       ,Rice,2700.0,8700.0
7743,Andhra Pradesh,VISAKHAPATANAM,1998,Kharif     ,Rice,114900.0,141300.0
7755,Andhra Pradesh,VISAKHAPATANAM,1998,Rabi       ,Rice,3800.0,14100.0
7771,Andhra Pradesh,VISAKHAPATANAM,1999,Kharif     ,Rice,103372.0,134010.0
7781,Andhra Pradesh,VISAKHAPATANAM,1999,Rabi       ,Rice,3053.0,10836.0
7806,Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Rice,115239.0,183345.0
7824,Andhra Pradesh,VISAKHAPATANAM,2000,Rabi       ,Rice,2969.0,6683.0
7853,Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Rice,86579.0,145020.0
7869,Andhra Pradesh,VISAKHAPATANAM,2001,Rabi       ,Rice,3744.0,7589.0
7897,Andhra Pradesh,VISAKHAPATANAM,2002,Kharif     ,Rice,61964.0,61344.0
7913,Andhra Pradesh,VISAKHAPATANAM,2002,Rabi       ,Rice,2028.0,3121.0
7955,Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Rice,84676.0,136836.0
7973,Andhra Pradesh,VISAKHAPATANAM,2003,Rabi       ,Rice,3961.0,7811.0
8015,Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Rice,95187.0,160771.0
8031,Andhra Pradesh,VISAKHAPATANAM,2004,Rabi       ,Rice,2621.0,3701.0
8060,Andhra Pradesh,VISAKHAPATANAM,2005,Kharif     ,Rice,84808.0,125007.0
8074,Andhra Pradesh,VISAKHAPATANAM,2005,Rabi       ,Rice,3821.0,7073.0
8103,Andhra Pradesh,VISAKHAPATANAM,2006,Kharif     ,Rice,93133.0,178070.0
8117,Andhra Pradesh,VISAKHAPATANAM,2006,Rabi       ,Rice,2614.0,5301.0
8140,Andhra Pradesh,VISAKHAPATANAM,2007,Kharif     ,Rice,96000.0,195000.0
8151,Andhra Pradesh,VISAKHAPATANAM,2007,Rabi       ,Rice,3000.0,6000.0
8172,Andhra Pradesh,VISAKHAPATANAM,2008,Kharif     ,Rice,99378.0,167253.0
8186,Andhra Pradesh,VISAKHAPATANAM,2008,Rabi       ,Rice,2679.0,5090.0
8216,Andhra Pradesh,VISAKHAPATANAM,2009,Kharif     ,Rice,65447.0,69112.0
8231,Andhra Pradesh,VISAKHAPATANAM,2009,Rabi       ,Rice,2974.0,4509.0
8259,Andhra Pradesh,VISAKHAPATANAM,2010,Kharif     ,Rice,110289.0,192378.0
8274,Andhra Pradesh,VISAKHAPATANAM,2010,Rabi       ,Rice,7262.0,9383.0
8305,Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Rice,109505.0,166766.0
8322,Andhra Pradesh,VISAKHAPATANAM,2011,Rabi       ,Rice,2617.0,2973.0
8357,Andhra Pradesh,VISAKHAPATANAM,2012,Kharif     ,Rice,98718.0,141562.0
8383,Andhra Pradesh,VISAKHAPATANAM,2012,Rabi       ,Rice,5046.0,10274.0
8413,Andhra Pradesh,VISAKHAPATANAM,2013,Kharif     ,Rice,98637.0,171530.0
8440,Andhra Pradesh,VISAKHAPATANAM,2013,Rabi       ,Rice,6759.0,13126.0
8475,Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Rice,98190.0,159755.0
8501,Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Rice,7238.0,18052.0
8510,Andhra Pradesh,VISAKHAPATANAM,2014,Whole Year ,Rice,105428.0,177807.0
8522,Andhra Pradesh,VIZIANAGARAM,1997,Kharif     ,Rice,130500.0,185600.0
8537,Andhra Pradesh,VIZIANAGARAM,1997,Rabi       ,Rice,1000.0,3200.0
8551,Andhra Pradesh,VIZIANAGARAM,1998,Kharif     ,Rice,133000.0,295600.0
8563,Andhra Pradesh,VIZIANAGARAM,1998,Rabi       ,Rice,3600.0,13300.0
8578,Andhra Pradesh,VIZIANAGARAM,1999,Kharif     ,Rice,132185.0,250846.0
8589,Andhra Pradesh,VIZIANAGARAM,1999,Rabi       ,Rice,1985.0,6943.0
8610,Andhra Pradesh,VIZIANAGARAM,2000,Kharif     ,Rice,129907.0,214347.0
8626,Andhra Pradesh,VIZIANAGARAM,2000,Rabi       ,Rice,2163.0,5996.0
8650,Andhra Pradesh,VIZIANAGARAM,2001,Kharif     ,Rice,106296.0,199624.0
8664,Andhra Pradesh,VIZIANAGARAM,2001,Rabi       ,Rice,3864.0,10085.0
8688,Andhra Pradesh,VIZIANAGARAM,2002,Kharif     ,Rice,93995.0,115426.0
8702,Andhra Pradesh,VIZIANAGARAM,2002,Rabi       ,Rice,594.0,1558.0
8743,Andhra Pradesh,VIZIANAGARAM,2003,Kharif     ,Rice,108694.0,228366.0
8758,Andhra Pradesh,VIZIANAGARAM,2003,Rabi       ,Rice,4382.0,10679.0
8798,Andhra Pradesh,VIZIANAGARAM,2004,Kharif     ,Rice,125205.0,291352.0
8812,Andhra Pradesh,VIZIANAGARAM,2004,Rabi       ,Rice,2370.0,3979.0
8838,Andhra Pradesh,VIZIANAGARAM,2005,Kharif     ,Rice,94336.0,131127.0
8851,Andhra Pradesh,VIZIANAGARAM,2005,Rabi       ,Rice,3750.0,9529.0
8878,Andhra Pradesh,VIZIANAGARAM,2006,Kharif     ,Rice,117452.0,281532.0
8891,Andhra Pradesh,VIZIANAGARAM,2006,Rabi       ,Rice,1000.0,1803.0
8914,Andhra Pradesh,VIZIANAGARAM,2007,Kharif     ,Rice,124000.0,362000.0
8924,Andhra Pradesh,VIZIANAGARAM,2007,Rabi       ,Rice,3000.0,7000.0
8942,Andhra Pradesh,VIZIANAGARAM,2008,Kharif     ,Rice,128964.0,307966.0
8955,Andhra Pradesh,VIZIANAGARAM,2008,Rabi       ,Rice,1695.0,4043.0
8982,Andhra Pradesh,VIZIANAGARAM,2009,Kharif     ,Rice,104550.0,229801.0
8998,Andhra Pradesh,VIZIANAGARAM,2009,Rabi       ,Rice,3683.0,9285.0
9025,Andhra Pradesh,VIZIANAGARAM,2010,Kharif     ,Rice,126290.0,325213.0
9038,Andhra Pradesh,VIZIANAGARAM,2010,Rabi       ,Rice,7254.0,23452.0
9066,Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Rice,123491.0,265106.0
9080,Andhra Pradesh,VIZIANAGARAM,2011,Rabi       ,Rice,1078.0,2639.0
9114,Andhra Pradesh,VIZIANAGARAM,2012,Kharif     ,Rice,119079.0,306509.0
9136,Andhra Pradesh,VIZIANAGARAM,2012,Rabi       ,Rice,6690.0,14310.0
9164,Andhra Pradesh,VIZIANAGARAM,2013,Kharif     ,Rice,109271.0,270446.0
9185,Andhra Pradesh,VIZIANAGARAM,2013,Rabi       ,Rice,7507.0,20479.0
9220,Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Rice,119229.0,314526.0
9243,Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Rice,5357.0,17314.0
9251,Andhra Pradesh,VIZIANAGARAM,2014,Whole Year ,Rice,124586.0,331840.0
9257,Andhra Pradesh,WEST GODAVARI,1997,Kharif     ,Rice,247200.0,630400.0
9268,Andhra Pradesh,WEST GODAVARI,1997,Rabi       ,Rice,193600.0,678100.0
9276,Andhra Pradesh,WEST GODAVARI,1998,Kharif     ,Rice,262000.0,646400.0
9286,Andhra Pradesh,WEST GODAVARI,1998,Rabi       ,Rice,194300.0,849100.0
9297,Andhra Pradesh,WEST GODAVARI,1999,Kharif     ,Rice,267083.0,685440.0
9307,Andhra Pradesh,WEST GODAVARI,1999,Rabi       ,Rice,193377.0,780930.0
9324,Andhra Pradesh,WEST GODAVARI,2000,Kharif     ,Rice,272901.0,794415.0
9340,Andhra Pradesh,WEST GODAVARI,2000,Rabi       ,Rice,198764.0,858462.0
9360,Andhra Pradesh,WEST GODAVARI,2001,Kharif     ,Rice,222720.0,576622.0
9376,Andhra Pradesh,WEST GODAVARI,2001,Rabi       ,Rice,191480.0,896509.0
9393,Andhra Pradesh,WEST GODAVARI,2002,Kharif     ,Rice,214554.0,659110.0
9406,Andhra Pradesh,WEST GODAVARI,2002,Rabi       ,Rice,117074.0,506579.0
9440,Andhra Pradesh,WEST GODAVARI,2003,Kharif     ,Rice,232235.0,812590.0
9454,Andhra Pradesh,WEST GODAVARI,2003,Rabi       ,Rice,177983.0,867133.0
9488,Andhra Pradesh,WEST GODAVARI,2004,Kharif     ,Rice,244235.0,842122.0
9499,Andhra Pradesh,WEST GODAVARI,2004,Rabi       ,Rice,175761.0,807446.0
9520,Andhra Pradesh,WEST GODAVARI,2005,Kharif     ,Rice,253521.0,475859.0
9530,Andhra Pradesh,WEST GODAVARI,2005,Rabi       ,Rice,192497.0,887411.0
9553,Andhra Pradesh,WEST GODAVARI,2006,Kharif     ,Rice,245236.0,682001.0
9563,Andhra Pradesh,WEST GODAVARI,2006,Rabi       ,Rice,188804.0,875107.0
9579,Andhra Pradesh,WEST GODAVARI,2007,Kharif     ,Rice,254000.0,825000.0
9585,Andhra Pradesh,WEST GODAVARI,2007,Rabi       ,Rice,192000.0,814000.0
9597,Andhra Pradesh,WEST GODAVARI,2008,Kharif     ,Rice,255444.0,778593.0
9606,Andhra Pradesh,WEST GODAVARI,2008,Rabi       ,Rice,195014.0,821789.0
9626,Andhra Pradesh,WEST GODAVARI,2009,Kharif     ,Rice,212887.0,660163.0
9639,Andhra Pradesh,WEST GODAVARI,2009,Rabi       ,Rice,115690.0,454893.0
9659,Andhra Pradesh,WEST GODAVARI,2010,Kharif     ,Rice,256147.0,558800.0
9668,Andhra Pradesh,WEST GODAVARI,2010,Rabi       ,Rice,200369.0,931515.0
9689,Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Rice,240266.0,764242.0
9701,Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Rice,123519.0,544225.0
9725,Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Rice,242832.0,482993.0
9741,Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Rice,179674.0,806377.0
9764,Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Rice,240396.0,521419.0
9782,Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Rice,180223.0,820916.0
9805,Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Rice,231475.0,733313.0
9823,Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Rice,177811.0,891011.0
9830,Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Rice,409286.0,1624324.0
9832,Arunachal Pradesh,ANJAW,2004,Kharif     ,Rice,3342.0,1914.0
9841,Arunachal Pradesh,ANJAW,2005,Kharif     ,Rice,3400.0,5000.0
9850,Arunachal Pradesh,ANJAW,2006,Kharif     ,Rice,4060.0,3004.0
9860,Arunachal Pradesh,ANJAW,2007,Kharif     ,Rice,4085.0,2530.0
9870,Arunachal Pradesh,ANJAW,2008,Kharif     ,Rice,3901.0,2516.0
9880,Arunachal Pradesh,ANJAW,2009,Kharif     ,Rice,3945.0,2355.33
9890,Arunachal Pradesh,ANJAW,2010,Kharif     ,Rice,3949.0,3631.0
9899,Arunachal Pradesh,ANJAW,2011,Kharif     ,Rice,3489.0,2988.0
9908,Arunachal Pradesh,ANJAW,2012,Kharif     ,Rice,3561.0,2996.0
9917,Arunachal Pradesh,ANJAW,2013,Kharif     ,Rice,3561.0,2624.0
9926,Arunachal Pradesh,ANJAW,2014,Kharif     ,Rice,3561.0,2394.0
9934,Arunachal Pradesh,CHANGLANG,1997,Kharif     ,Rice,11500.0,13800.0
9945,Arunachal Pradesh,CHANGLANG,1998,Kharif     ,Rice,11550.0,14316.0
9960,Arunachal Pradesh,CHANGLANG,1999,Kharif     ,Rice,11600.0,13733.0
9971,Arunachal Pradesh,CHANGLANG,2000,Kharif     ,Rice,11925.0,16387.0
9982,Arunachal Pradesh,CHANGLANG,2001,Kharif     ,Rice,11857.0,16250.0
9993,Arunachal Pradesh,CHANGLANG,2002,Kharif     ,Rice,11860.0,16780.0
10004,Arunachal Pradesh,CHANGLANG,2003,Kharif     ,Rice,11867.0,18508.0
10015,Arunachal Pradesh,CHANGLANG,2004,Kharif     ,Rice,11885.0,18630.0
10024,Arunachal Pradesh,CHANGLANG,2005,Kharif     ,Rice,11905.0,18667.0
10034,Arunachal Pradesh,CHANGLANG,2006,Kharif     ,Rice,6191.0,10606.0
10044,Arunachal Pradesh,CHANGLANG,2007,Kharif     ,Rice,15622.0,27398.0
10054,Arunachal Pradesh,CHANGLANG,2008,Kharif     ,Rice,16763.0,35010.0
10064,Arunachal Pradesh,CHANGLANG,2009,Kharif     ,Rice,8519.0,15639.33
10074,Arunachal Pradesh,CHANGLANG,2010,Kharif     ,Rice,9585.0,18265.0
10084,Arunachal Pradesh,CHANGLANG,2011,Kharif     ,Rice,10260.0,20873.0
10094,Arunachal Pradesh,CHANGLANG,2012,Kharif     ,Rice,9605.0,19512.0
10103,Arunachal Pradesh,CHANGLANG,2013,Kharif     ,Rice,9681.0,19750.0
10113,Arunachal Pradesh,CHANGLANG,2014,Kharif     ,Rice,9081.0,20169.0
10123,Arunachal Pradesh,DIBANG VALLEY,1997,Kharif     ,Rice,10310.0,12400.0
10133,Arunachal Pradesh,DIBANG VALLEY,1998,Kharif     ,Rice,10320.0,12900.0
10145,Arunachal Pradesh,DIBANG VALLEY,1999,Kharif     ,Rice,10000.0,13237.0
10154,Arunachal Pradesh,DIBANG VALLEY,2000,Kharif     ,Rice,10450.0,13400.0
10165,Arunachal Pradesh,DIBANG VALLEY,2001,Kharif     ,Rice,5400.0,3840.0
10176,Arunachal Pradesh,DIBANG VALLEY,2002,Kharif     ,Rice,1691.0,1522.0
10184,Arunachal Pradesh,DIBANG VALLEY,2003,Kharif     ,Rice,1700.0,1700.0
10192,Arunachal Pradesh,DIBANG VALLEY,2004,Kharif     ,Rice,916.0,870.0
10199,Arunachal Pradesh,DIBANG VALLEY,2005,Kharif     ,Rice,1000.0,691.0
10206,Arunachal Pradesh,DIBANG VALLEY,2006,Kharif     ,Rice,1235.0,1273.0
10213,Arunachal Pradesh,DIBANG VALLEY,2007,Kharif     ,Rice,1200.0,839.0
10220,Arunachal Pradesh,DIBANG VALLEY,2008,Kharif     ,Rice,1200.0,839.0
10227,Arunachal Pradesh,DIBANG VALLEY,2009,Kharif     ,Rice,1200.0,838.66
10234,Arunachal Pradesh,DIBANG VALLEY,2010,Kharif     ,Rice,1585.0,1268.0
10241,Arunachal Pradesh,DIBANG VALLEY,2011,Kharif     ,Rice,1610.0,1382.0
10248,Arunachal Pradesh,DIBANG VALLEY,2012,Kharif     ,Rice,1682.0,1420.0
10256,Arunachal Pradesh,DIBANG VALLEY,2013,Kharif     ,Rice,1690.0,1486.0
10263,Arunachal Pradesh,DIBANG VALLEY,2014,Kharif     ,Rice,1690.0,1485.0
10270,Arunachal Pradesh,EAST KAMENG,1997,Kharif     ,Rice,8945.0,9200.0
10280,Arunachal Pradesh,EAST KAMENG,1998,Kharif     ,Rice,8045.0,8190.0
10293,Arunachal Pradesh,EAST KAMENG,1999,Kharif     ,Rice,9595.0,12665.0
10303,Arunachal Pradesh,EAST KAMENG,2000,Kharif     ,Rice,8200.0,9840.0
10312,Arunachal Pradesh,EAST KAMENG,2001,Kharif     ,Rice,12310.0,16790.0
10321,Arunachal Pradesh,EAST KAMENG,2002,Kharif     ,Rice,8500.0,10715.0
10330,Arunachal Pradesh,EAST KAMENG,2003,Kharif     ,Rice,8510.0,10725.0
10339,Arunachal Pradesh,EAST KAMENG,2004,Kharif     ,Rice,8515.0,6651.0
10346,Arunachal Pradesh,EAST KAMENG,2005,Kharif     ,Rice,8538.0,3158.0
10354,Arunachal Pradesh,EAST KAMENG,2006,Kharif     ,Rice,8235.0,6313.0
10362,Arunachal Pradesh,EAST KAMENG,2007,Kharif     ,Rice,8200.0,6952.0
10370,Arunachal Pradesh,EAST KAMENG,2008,Kharif     ,Rice,8250.0,6933.0
10380,Arunachal Pradesh,EAST KAMENG,2009,Kharif     ,Rice,8260.0,6993.33
10388,Arunachal Pradesh,EAST KAMENG,2010,Kharif     ,Rice,8267.0,7178.0
10396,Arunachal Pradesh,EAST KAMENG,2011,Kharif     ,Rice,8398.0,7822.0
10404,Arunachal Pradesh,EAST KAMENG,2012,Kharif     ,Rice,8768.0,8442.0
10412,Arunachal Pradesh,EAST KAMENG,2013,Kharif     ,Rice,8968.0,9087.0
10420,Arunachal Pradesh,EAST KAMENG,2014,Kharif     ,Rice,8968.0,9436.0
10428,Arunachal Pradesh,EAST SIANG,1997,Kharif     ,Rice,10200.0,15525.0
10439,Arunachal Pradesh,EAST SIANG,1998,Kharif     ,Rice,7323.0,12600.0
10454,Arunachal Pradesh,EAST SIANG,1999,Kharif     ,Rice,11600.0,19261.0
10465,Arunachal Pradesh,EAST SIANG,2000,Kharif     ,Rice,12310.0,19500.0
10476,Arunachal Pradesh,EAST SIANG,2001,Kharif     ,Rice,5400.0,5000.0
10486,Arunachal Pradesh,EAST SIANG,2002,Kharif     ,Rice,12330.0,26605.0
10497,Arunachal Pradesh,EAST SIANG,2003,Kharif     ,Rice,12100.0,28000.0
10508,Arunachal Pradesh,EAST SIANG,2004,Kharif     ,Rice,12526.0,17499.0
10518,Arunachal Pradesh,EAST SIANG,2005,Kharif     ,Rice,12800.0,19535.0
10528,Arunachal Pradesh,EAST SIANG,2006,Kharif     ,Rice,13137.0,19729.0
10538,Arunachal Pradesh,EAST SIANG,2007,Kharif     ,Rice,13000.0,19799.0
10548,Arunachal Pradesh,EAST SIANG,2008,Kharif     ,Rice,13142.0,19761.0
10558,Arunachal Pradesh,EAST SIANG,2009,Kharif     ,Rice,14147.0,20775.33
10568,Arunachal Pradesh,EAST SIANG,2010,Kharif     ,Rice,15137.0,24103.0
10578,Arunachal Pradesh,EAST SIANG,2011,Kharif     ,Rice,15378.0,26268.0
10588,Arunachal Pradesh,EAST SIANG,2012,Kharif     ,Rice,16770.0,27098.0
10598,Arunachal Pradesh,EAST SIANG,2013,Kharif     ,Rice,16770.0,27044.0
10608,Arunachal Pradesh,EAST SIANG,2014,Kharif     ,Rice,16120.0,27463.0
10618,Arunachal Pradesh,KURUNG KUMEY,2002,Kharif     ,Rice,6300.0,7440.0
10628,Arunachal Pradesh,KURUNG KUMEY,2003,Kharif     ,Rice,7434.0,6375.0
10639,Arunachal Pradesh,KURUNG KUMEY,2004,Kharif     ,Rice,6300.0,7434.0
10648,Arunachal Pradesh,KURUNG KUMEY,2005,Kharif     ,Rice,6375.0,7530.0
10654,Arunachal Pradesh,KURUNG KUMEY,2006,Kharif     ,Rice,6000.0,5095.0
10662,Arunachal Pradesh,KURUNG KUMEY,2007,Kharif     ,Rice,500.0,615.0
10669,Arunachal Pradesh,KURUNG KUMEY,2008,Kharif     ,Rice,500.0,615.0
10676,Arunachal Pradesh,KURUNG KUMEY,2009,Kharif     ,Rice,500.0,615.33
10683,Arunachal Pradesh,KURUNG KUMEY,2010,Kharif     ,Rice,400.0,527.0
10690,Arunachal Pradesh,KURUNG KUMEY,2011,Kharif     ,Rice,406.0,574.0
10697,Arunachal Pradesh,KURUNG KUMEY,2012,Kharif     ,Rice,410.0,590.0
10705,Arunachal Pradesh,KURUNG KUMEY,2013,Kharif     ,Rice,53.0,74.0
10711,Arunachal Pradesh,KURUNG KUMEY,2014,Kharif     ,Rice,53.0,74.0
10717,Arunachal Pradesh,LOHIT,1997,Kharif     ,Rice,15070.0,19600.0
10728,Arunachal Pradesh,LOHIT,1998,Kharif     ,Rice,13015.0,18221.0
10743,Arunachal Pradesh,LOHIT,1999,Kharif     ,Rice,14000.0,20900.0
10754,Arunachal Pradesh,LOHIT,2000,Kharif     ,Rice,13980.0,13630.0
10765,Arunachal Pradesh,LOHIT,2001,Kharif     ,Rice,10900.0,14170.0
10776,Arunachal Pradesh,LOHIT,2002,Kharif     ,Rice,14158.0,12883.0
10787,Arunachal Pradesh,LOHIT,2003,Kharif     ,Rice,14257.0,19390.0
