,Unnamed: 0,State,Year,Season,Crop,Area,Production,Rainfall
21486,45761,Bihar,2010,Autumn     ,Rice,4650.0,2590.0,629.2
21507,45782,Bihar,2010,Summer     ,Rice,157.0,265.0,629.2
21510,45785,Bihar,2010,Winter     ,Rice,33233.0,22677.0,629.2
21512,45787,Bihar,2011,Autumn     ,Rice,7522.0,11307.0,1097.1
21534,45809,Bihar,2011,Summer     ,Rice,151.0,275.0,1097.1
21536,45811,Bihar,2011,Winter     ,Rice,38432.0,92937.0,1097.1
21538,45813,Bihar,2012,Autumn     ,Rice,7820.0,18287.0,1032.4
21558,45833,Bihar,2012,Summer     ,Rice,151.0,427.0,1032.4
21561,45836,Bihar,2012,Winter     ,Rice,38381.0,93187.0,1032.4
21563,45838,Bihar,2013,Autumn     ,Rice,4298.0,3684.0,1069.9
21583,45858,Bihar,2013,Summer     ,Rice,686.0,1609.0,1069.9
21586,45861,Bihar,2013,Winter     ,Rice,35229.0,53367.0,1069.9
21588,45863,Bihar,2014,Autumn     ,Rice,5925.0,6254.0,1061.0
21611,45886,Bihar,2014,Summer     ,Rice,681.0,1519.0,1061.0
21614,45889,Bihar,2014,Winter     ,Rice,39578.0,90475.0,1061.0
21623,45988,Chhattisgarh,2011,Kharif     ,Rice,177115.0,327525.0,1302.7
21659,46024,Chhattisgarh,2012,Kharif     ,Rice,177182.0,357486.0,1377.4
21690,46056,Chhattisgarh,2013,Kharif     ,Rice,181677.0,291899.0,1420.0
21722,46089,Chhattisgarh,2014,Kharif     ,Rice,183795.0,348670.0,1278.7
21755,46124,Chhattisgarh,2011,Kharif     ,Rice,225302.0,264652.0,1302.7
21792,46161,Chhattisgarh,2012,Kharif     ,Rice,222135.0,382025.0,1377.4
21828,46197,Chhattisgarh,2013,Kharif     ,Rice,223120.0,324941.0,1420.0
21865,46235,Chhattisgarh,2014,Kharif     ,Rice,238360.0,383684.0,1278.7
21907,46278,Chhattisgarh,2011,Kharif     ,Rice,81931.0,112272.0,1302.7
21946,46317,Chhattisgarh,2012,Kharif     ,Rice,78612.0,153034.0,1377.4
21982,46353,Chhattisgarh,2013,Kharif     ,Rice,76789.0,128716.0,1420.0
22028,46399,Chhattisgarh,2014,Kharif     ,Rice,84190.0,153462.0,1278.7
22066,46437,Chhattisgarh,2000,Kharif     ,Rice,258336.0,213319.0,906.3
22106,46477,Chhattisgarh,2001,Kharif     ,Rice,260224.0,385963.0,1600.1
22145,46516,Chhattisgarh,2002,Kharif     ,Rice,258955.0,128736.0,990.2
22186,46557,Chhattisgarh,2003,Kharif     ,Rice,260206.0,439318.0,1694.3
22227,46598,Chhattisgarh,2004,Kharif     ,Rice,260826.0,327311.0,1144.5
22264,46635,Chhattisgarh,2005,Kharif     ,Rice,260734.0,349876.0,1287.2
22303,46674,Chhattisgarh,2006,Kharif     ,Rice,239805.0,326040.0,1317.7
22344,46715,Chhattisgarh,2007,Kharif     ,Rice,239537.0,345270.0,1281.2
22384,46756,Chhattisgarh,2008,Kharif     ,Rice,240340.0,280325.0,1108.5
22422,46795,Chhattisgarh,2009,Kharif     ,Rice,240074.0,278302.0,956.6
22459,46833,Chhattisgarh,2010,Kharif     ,Rice,239376.0,401486.0,1306.6
22497,46871,Chhattisgarh,2011,Kharif     ,Rice,136930.0,145313.0,1302.7
22534,46909,Chhattisgarh,2012,Kharif     ,Rice,137609.0,244700.0,1377.4
22571,46947,Chhattisgarh,2013,Kharif     ,Rice,137727.0,229306.0,1420.0
22604,46981,Chhattisgarh,2014,Kharif     ,Rice,132393.0,241480.0,1278.7
22637,47015,Chhattisgarh,2011,Kharif     ,Rice,155499.0,271535.0,1302.7
22673,47051,Chhattisgarh,2012,Kharif     ,Rice,154451.0,266542.0,1377.4
22706,47084,Chhattisgarh,2013,Kharif     ,Rice,156979.0,231018.0,1420.0
22739,47117,Chhattisgarh,2014,Kharif     ,Rice,160884.0,274799.0,1278.7
22780,47187,Chhattisgarh,2007,Kharif     ,Rice,61042.0,81497.0,1281.2
22809,47217,Chhattisgarh,2008,Kharif     ,Rice,61144.0,42886.0,1108.5
22834,47244,Chhattisgarh,2009,Kharif     ,Rice,58042.0,66370.0,956.6
22857,47271,Chhattisgarh,2010,Kharif     ,Rice,59639.0,127052.0,1306.6
22883,47297,Chhattisgarh,2011,Kharif     ,Rice,55919.0,79528.0,1302.7
22908,47323,Chhattisgarh,2012,Kharif     ,Rice,60841.0,115818.0,1377.4
22933,47349,Chhattisgarh,2013,Kharif     ,Rice,61635.0,99211.0,1420.0
22958,47375,Chhattisgarh,2014,Kharif     ,Rice,61565.0,115289.0,1278.7
22984,47404,Chhattisgarh,2000,Kharif     ,Rice,314066.0,195548.0,906.3
23023,47443,Chhattisgarh,2001,Kharif     ,Rice,319809.0,448855.0,1600.1
23062,47482,Chhattisgarh,2002,Kharif     ,Rice,316368.0,212099.0,990.2
23103,47523,Chhattisgarh,2003,Kharif     ,Rice,320204.0,505972.0,1694.3
23144,47564,Chhattisgarh,2004,Kharif     ,Rice,321626.0,433960.0,1144.5
23182,47602,Chhattisgarh,2005,Kharif     ,Rice,322411.0,515483.0,1287.2
23222,47642,Chhattisgarh,2006,Kharif     ,Rice,324475.0,462644.0,1317.7
23263,47684,Chhattisgarh,2007,Kharif     ,Rice,325134.0,469491.0,1281.2
23302,47724,Chhattisgarh,2008,Kharif     ,Rice,323407.0,447099.0,1108.5
23339,47764,Chhattisgarh,2009,Kharif     ,Rice,305253.0,311696.0,956.6
23378,47806,Chhattisgarh,2010,Kharif     ,Rice,329117.0,551672.0,1306.6
23417,47846,Chhattisgarh,2011,Kharif     ,Rice,224564.0,412102.0,1302.7
23454,47885,Chhattisgarh,2012,Kharif     ,Rice,219766.0,436557.0,1377.4
23488,47921,Chhattisgarh,2013,Kharif     ,Rice,222487.0,459300.0,1420.0
23525,47959,Chhattisgarh,2014,Kharif     ,Rice,227579.0,456491.0,1278.7
23562,47997,Chhattisgarh,2000,Kharif     ,Rice,207469.0,177354.0,906.3
23596,48031,Chhattisgarh,2001,Kharif     ,Rice,208838.0,273524.0,1600.1
23629,48066,Chhattisgarh,2002,Kharif     ,Rice,204492.0,113811.0,990.2
23663,48101,Chhattisgarh,2003,Kharif     ,Rice,208224.0,283588.0,1694.3
23698,48136,Chhattisgarh,2004,Kharif     ,Rice,209076.0,212564.0,1144.5
23731,48170,Chhattisgarh,2005,Kharif     ,Rice,209077.0,171278.0,1287.2
23763,48204,Chhattisgarh,2006,Kharif     ,Rice,118352.0,211112.0,1317.7
23795,48237,Chhattisgarh,2007,Kharif     ,Rice,129463.0,181019.0,1281.2
23825,48269,Chhattisgarh,2008,Kharif     ,Rice,130262.0,144890.0,1108.5
23853,48299,Chhattisgarh,2009,Kharif     ,Rice,132580.0,96012.0,956.6
23874,48331,Chhattisgarh,2010,Kharif     ,Rice,137791.0,261296.0,1306.6
23902,48363,Chhattisgarh,2011,Kharif     ,Rice,66335.0,84423.0,1302.7
23930,48393,Chhattisgarh,2012,Kharif     ,Rice,67846.0,164816.0,1377.4
23958,48424,Chhattisgarh,2013,Kharif     ,Rice,68153.0,112922.0,1420.0
23989,48457,Chhattisgarh,2014,Kharif     ,Rice,70366.0,131262.0,1278.7
24020,48491,Chhattisgarh,2000,Kharif     ,Rice,143445.0,139175.0,906.3
24056,48527,Chhattisgarh,2001,Kharif     ,Rice,142588.0,213867.0,1600.1
24091,48563,Chhattisgarh,2002,Kharif     ,Rice,139084.0,164690.0,990.2
24130,48602,Chhattisgarh,2003,Kharif     ,Rice,141585.0,217544.0,1694.3
24170,48642,Chhattisgarh,2004,Kharif     ,Rice,145537.0,201587.0,1144.5
24205,48678,Chhattisgarh,2005,Kharif     ,Rice,149772.0,272042.0,1287.2
24244,48717,Chhattisgarh,2006,Kharif     ,Rice,163589.0,328047.0,1317.7
24283,48756,Chhattisgarh,2007,Kharif     ,Rice,175006.0,346087.0,1281.2
24320,48794,Chhattisgarh,2008,Kharif     ,Rice,152432.0,268219.0,1108.5
24357,48831,Chhattisgarh,2009,Kharif     ,Rice,143904.0,260683.0,956.6
24394,48869,Chhattisgarh,2010,Kharif     ,Rice,168855.0,395133.0,1306.6
24431,48907,Chhattisgarh,2011,Kharif     ,Rice,162439.0,405071.0,1302.7
24466,48943,Chhattisgarh,2012,Kharif     ,Rice,185013.0,489332.0,1377.4
24500,48978,Chhattisgarh,2013,Kharif     ,Rice,194750.0,436199.0,1420.0
24536,49016,Chhattisgarh,2014,Kharif     ,Rice,198148.0,620402.0,1278.7
24572,49052,Chhattisgarh,2000,Kharif     ,Rice,435303.0,224171.0,906.3
24609,49090,Chhattisgarh,2001,Kharif     ,Rice,436807.0,605170.0,1600.1
24648,49129,Chhattisgarh,2002,Kharif     ,Rice,432904.0,233410.0,990.2
24688,49170,Chhattisgarh,2003,Kharif     ,Rice,442753.0,716384.0,1694.3
24729,49211,Chhattisgarh,2004,Kharif     ,Rice,449635.0,633535.0,1144.5
24766,49249,Chhattisgarh,2005,Kharif     ,Rice,453535.0,746241.0,1287.2
24807,49290,Chhattisgarh,2006,Kharif     ,Rice,460930.0,673868.0,1317.7
24847,49330,Chhattisgarh,2007,Kharif     ,Rice,465325.0,730870.0,1281.2
24887,49371,Chhattisgarh,2008,Kharif     ,Rice,464617.0,420864.0,1108.5
24924,49409,Chhattisgarh,2009,Kharif     ,Rice,451263.0,355753.0,956.6
24960,49447,Chhattisgarh,2010,Kharif     ,Rice,462087.0,844764.0,1306.6
24994,49481,Chhattisgarh,2011,Kharif     ,Rice,129502.0,248913.0,1302.7
25029,49516,Chhattisgarh,2012,Kharif     ,Rice,129784.0,296124.0,1377.4
25065,49552,Chhattisgarh,2013,Kharif     ,Rice,130671.0,253696.0,1420.0
25095,49583,Chhattisgarh,2014,Kharif     ,Rice,130467.0,242048.0,1278.7
25133,49622,Chhattisgarh,2011,Kharif     ,Rice,134895.0,154339.0,1302.7
25172,49661,Chhattisgarh,2012,Kharif     ,Rice,131879.0,206342.0,1377.4
25207,49697,Chhattisgarh,2013,Kharif     ,Rice,134290.0,198730.0,1420.0
25244,49736,Chhattisgarh,2014,Kharif     ,Rice,139889.0,237276.0,1278.7
25280,49772,Chhattisgarh,2000,Kharif     ,Rice,254692.0,167830.0,906.3
25317,49809,Chhattisgarh,2001,Kharif     ,Rice,254981.0,386700.0,1600.1
25352,49844,Chhattisgarh,2002,Kharif     ,Rice,252737.0,299041.0,990.2
25389,49881,Chhattisgarh,2003,Kharif     ,Rice,253178.0,341989.0,1694.3
25427,49919,Chhattisgarh,2004,Kharif     ,Rice,253093.0,314469.0,1144.5
25463,49955,Chhattisgarh,2005,Kharif     ,Rice,253737.0,452873.0,1287.2
25500,49992,Chhattisgarh,2006,Kharif     ,Rice,278916.0,528694.0,1317.7
25540,50033,Chhattisgarh,2007,Kharif     ,Rice,254239.0,539486.0,1281.2
25577,50071,Chhattisgarh,2008,Kharif     ,Rice,288940.0,484450.0,1108.5
25613,50109,Chhattisgarh,2009,Kharif     ,Rice,254022.0,557818.0,956.6
25646,50145,Chhattisgarh,2010,Kharif     ,Rice,254778.0,659384.0,1306.6
25683,50183,Chhattisgarh,2011,Kharif     ,Rice,279492.0,734839.0,1302.7
25720,50220,Chhattisgarh,2012,Kharif     ,Rice,281528.0,847944.0,1377.4
25756,50256,Chhattisgarh,2013,Kharif     ,Rice,257816.0,742522.0,1420.0
25792,50293,Chhattisgarh,2014,Kharif     ,Rice,253667.0,802349.0,1278.7
25832,50334,Chhattisgarh,2000,Kharif     ,Rice,179057.0,120855.0,906.3
25869,50372,Chhattisgarh,2001,Kharif     ,Rice,179252.0,221341.0,1600.1
25905,50409,Chhattisgarh,2002,Kharif     ,Rice,180322.0,116095.0,990.2
25943,50447,Chhattisgarh,2003,Kharif     ,Rice,180373.0,225019.0,1694.3
25982,50486,Chhattisgarh,2004,Kharif     ,Rice,180028.0,167461.0,1144.5
26020,50524,Chhattisgarh,2005,Kharif     ,Rice,180718.0,159200.0,1287.2
26060,50564,Chhattisgarh,2006,Kharif     ,Rice,180309.0,188689.0,1317.7
26100,50604,Chhattisgarh,2007,Kharif     ,Rice,181389.0,220343.0,1281.2
26139,50643,Chhattisgarh,2008,Kharif     ,Rice,180921.0,203992.0,1108.5
26178,50682,Chhattisgarh,2009,Kharif     ,Rice,180614.0,193157.0,956.6
26213,50719,Chhattisgarh,2010,Kharif     ,Rice,179402.0,247335.0,1306.6
26250,50757,Chhattisgarh,2011,Kharif     ,Rice,180163.0,267743.0,1302.7
26287,50794,Chhattisgarh,2012,Kharif     ,Rice,182433.0,278298.0,1377.4
26321,50828,Chhattisgarh,2013,Kharif     ,Rice,180506.0,277510.0,1420.0
26358,50865,Chhattisgarh,2014,Kharif     ,Rice,180700.0,290404.0,1278.7
26394,50903,Chhattisgarh,2000,Kharif     ,Rice,90203.0,46575.0,906.3
26429,50939,Chhattisgarh,2001,Kharif     ,Rice,92215.0,108539.0,1600.1
26462,50972,Chhattisgarh,2002,Kharif     ,Rice,92649.0,81628.0,990.2
26497,51008,Chhattisgarh,2003,Kharif     ,Rice,92807.0,101004.0,1694.3
26530,51042,Chhattisgarh,2004,Kharif     ,Rice,93135.0,83543.0,1144.5
26562,51075,Chhattisgarh,2005,Kharif     ,Rice,93236.0,102670.0,1287.2
26598,51111,Chhattisgarh,2006,Kharif     ,Rice,92837.0,129942.0,1317.7
26632,51148,Chhattisgarh,2007,Kharif     ,Rice,93715.0,104967.0,1281.2
26663,51181,Chhattisgarh,2008,Kharif     ,Rice,95047.0,100521.0,1108.5
26693,51212,Chhattisgarh,2009,Kharif     ,Rice,96516.0,78540.0,956.6
26721,51243,Chhattisgarh,2010,Kharif     ,Rice,95739.0,151006.0,1306.6
26753,51276,Chhattisgarh,2011,Kharif     ,Rice,95695.0,155004.0,1302.7
26788,51312,Chhattisgarh,2012,Kharif     ,Rice,95853.0,142900.0,1377.4
26815,51340,Chhattisgarh,2013,Kharif     ,Rice,96026.0,127776.0,1420.0
26849,51374,Chhattisgarh,2014,Kharif     ,Rice,102157.0,138630.0,1278.7
26886,51411,Chhattisgarh,2000,Kharif     ,Rice,162220.0,133229.0,906.3
26922,51448,Chhattisgarh,2001,Kharif     ,Rice,164934.0,262672.0,1600.1
26957,51484,Chhattisgarh,2002,Kharif     ,Rice,160452.0,88832.0,990.2
26997,51524,Chhattisgarh,2003,Kharif     ,Rice,164148.0,319835.0,1694.3
27036,51563,Chhattisgarh,2004,Kharif     ,Rice,165555.0,248783.0,1144.5
27070,51598,Chhattisgarh,2005,Kharif     ,Rice,167460.0,275545.0,1287.2
27107,51636,Chhattisgarh,2006,Kharif     ,Rice,170620.0,302060.0,1317.7
27143,51673,Chhattisgarh,2007,Kharif     ,Rice,171869.0,284312.0,1281.2
27179,51709,Chhattisgarh,2008,Kharif     ,Rice,171869.0,223318.0,1108.5
27214,51745,Chhattisgarh,2009,Kharif     ,Rice,171869.0,215414.0,956.6
27249,51780,Chhattisgarh,2010,Kharif     ,Rice,173596.0,385716.0,1306.6
27285,51816,Chhattisgarh,2011,Kharif     ,Rice,173669.0,241055.0,1302.7
27320,51851,Chhattisgarh,2012,Kharif     ,Rice,174398.0,452378.0,1377.4
27354,51885,Chhattisgarh,2013,Kharif     ,Rice,177529.0,431585.0,1420.0
27390,51921,Chhattisgarh,2014,Kharif     ,Rice,178689.0,477197.0,1278.7
27428,51959,Chhattisgarh,2011,Kharif     ,Rice,99670.0,105332.0,1302.7
27464,51996,Chhattisgarh,2012,Kharif     ,Rice,99796.0,172562.0,1377.4
27497,52031,Chhattisgarh,2013,Kharif     ,Rice,100277.0,181999.0,1420.0
27531,52065,Chhattisgarh,2014,Kharif     ,Rice,100383.0,193520.0,1278.7
27565,52103,Chhattisgarh,2000,Kharif     ,Rice,109325.0,60674.0,906.3
27600,52138,Chhattisgarh,2001,Kharif     ,Rice,110152.0,145072.0,1600.1
27636,52174,Chhattisgarh,2002,Kharif     ,Rice,108984.0,82439.0,990.2
27669,52207,Chhattisgarh,2003,Kharif     ,Rice,110113.0,134710.0,1694.3
27703,52243,Chhattisgarh,2004,Kharif     ,Rice,109856.0,101504.0,1144.5
27740,52280,Chhattisgarh,2005,Kharif     ,Rice,109622.0,129060.0,1287.2
27777,52317,Chhattisgarh,2006,Kharif     ,Rice,109853.0,95823.0,1317.7
27814,52355,Chhattisgarh,2007,Kharif     ,Rice,109818.0,120613.0,1281.2
27850,52392,Chhattisgarh,2008,Kharif     ,Rice,109650.0,110250.0,1108.5
27887,52430,Chhattisgarh,2009,Kharif     ,Rice,109232.0,101991.0,956.6
27918,52467,Chhattisgarh,2010,Kharif     ,Rice,109207.0,130510.0,1306.6
27955,52506,Chhattisgarh,2011,Kharif     ,Rice,109052.0,151705.0,1302.7
27993,52545,Chhattisgarh,2012,Kharif     ,Rice,109252.0,175010.0,1377.4
28027,52581,Chhattisgarh,2013,Kharif     ,Rice,109179.0,150499.0,1420.0
28064,52620,Chhattisgarh,2014,Kharif     ,Rice,109135.0,164065.0,1278.7
28101,52659,Chhattisgarh,2000,Kharif     ,Rice,68626.0,45906.0,906.3
28134,52693,Chhattisgarh,2001,Kharif     ,Rice,70398.0,102157.0,1600.1
28168,52727,Chhattisgarh,2002,Kharif     ,Rice,66735.0,36098.0,990.2
28199,52759,Chhattisgarh,2003,Kharif     ,Rice,69774.0,99029.0,1694.3
28232,52793,Chhattisgarh,2004,Kharif     ,Rice,69968.0,75066.0,1144.5
28262,52826,Chhattisgarh,2005,Kharif     ,Rice,70855.0,62552.0,1287.2
28293,52860,Chhattisgarh,2006,Kharif     ,Rice,71107.0,66435.0,1317.7
28324,52893,Chhattisgarh,2007,Kharif     ,Rice,69115.0,55104.0,1281.2
28355,52926,Chhattisgarh,2008,Kharif     ,Rice,70742.0,84338.0,1108.5
28385,52960,Chhattisgarh,2009,Kharif     ,Rice,68325.0,49123.0,956.6
28416,52995,Chhattisgarh,2010,Kharif     ,Rice,67867.0,73896.0,1306.6
28447,53029,Chhattisgarh,2011,Kharif     ,Rice,69804.0,104657.0,1302.7
28478,53062,Chhattisgarh,2012,Kharif     ,Rice,69533.0,122289.0,1377.4
28507,53094,Chhattisgarh,2013,Kharif     ,Rice,69767.0,112577.0,1420.0
28538,53127,Chhattisgarh,2014,Kharif     ,Rice,73095.0,130407.0,1278.7
28571,53162,Chhattisgarh,2000,Kharif     ,Rice,233263.0,114090.0,906.3
28604,53196,Chhattisgarh,2001,Kharif     ,Rice,242450.0,290201.0,1600.1
28640,53232,Chhattisgarh,2002,Kharif     ,Rice,242444.0,108462.0,990.2
28678,53271,Chhattisgarh,2003,Kharif     ,Rice,250091.0,387427.0,1694.3
28714,53309,Chhattisgarh,2004,Kharif     ,Rice,251046.0,319432.0,1144.5
28747,53343,Chhattisgarh,2005,Kharif     ,Rice,250057.0,247754.0,1287.2
28781,53379,Chhattisgarh,2006,Kharif     ,Rice,256752.0,331104.0,1317.7
28816,53414,Chhattisgarh,2007,Kharif     ,Rice,241743.0,331756.0,1281.2
28851,53450,Chhattisgarh,2008,Kharif     ,Rice,260661.0,292312.0,1108.5
28887,53487,Chhattisgarh,2009,Kharif     ,Rice,262841.0,292973.0,956.6
28917,53519,Chhattisgarh,2010,Kharif     ,Rice,266738.0,486688.0,1306.6
28949,53551,Chhattisgarh,2011,Kharif     ,Rice,266270.0,377333.0,1302.7
28983,53586,Chhattisgarh,2012,Kharif     ,Rice,270962.0,521880.0,1377.4
29017,53622,Chhattisgarh,2013,Kharif     ,Rice,271381.0,474504.0,1420.0
29053,53659,Chhattisgarh,2014,Kharif     ,Rice,272551.0,510063.0,1278.7
29089,53697,Chhattisgarh,2011,Kharif     ,Rice,108233.0,213753.0,1302.7
29120,53729,Chhattisgarh,2012,Kharif     ,Rice,108920.0,245868.0,1377.4
29149,53759,Chhattisgarh,2013,Kharif     ,Rice,108812.0,187778.0,1420.0
29180,53791,Chhattisgarh,2014,Kharif     ,Rice,108824.0,220811.0,1278.7
29215,53851,Chhattisgarh,2007,Kharif     ,Rice,24164.0,35631.0,1281.2
29241,53877,Chhattisgarh,2008,Kharif     ,Rice,24165.0,37898.0,1108.5
29268,53904,Chhattisgarh,2009,Kharif     ,Rice,24099.0,26366.0,956.6
29290,53930,Chhattisgarh,2010,Kharif     ,Rice,29917.0,51571.0,1306.6
29316,53959,Chhattisgarh,2011,Kharif     ,Rice,23961.0,26115.0,1302.7
29341,53985,Chhattisgarh,2012,Kharif     ,Rice,24207.0,34894.0,1377.4
29362,54008,Chhattisgarh,2013,Kharif     ,Rice,24627.0,39302.0,1420.0
29389,54035,Chhattisgarh,2014,Kharif     ,Rice,24856.0,44005.0,1278.7
29416,54063,Chhattisgarh,2000,Kharif     ,Rice,241943.0,116886.0,906.3
29454,54101,Chhattisgarh,2001,Kharif     ,Rice,241432.0,305358.0,1600.1
29492,54141,Chhattisgarh,2002,Kharif     ,Rice,239372.0,168485.0,990.2
29532,54182,Chhattisgarh,2003,Kharif     ,Rice,242593.0,322350.0,1694.3
29571,54222,Chhattisgarh,2004,Kharif     ,Rice,241526.0,250401.0,1144.5
29608,54259,Chhattisgarh,2005,Kharif     ,Rice,240317.0,278707.0,1287.2
29646,54297,Chhattisgarh,2006,Kharif     ,Rice,240616.0,307132.0,1317.7
29685,54336,Chhattisgarh,2007,Kharif     ,Rice,241665.0,312306.0,1281.2
29724,54375,Chhattisgarh,2008,Kharif     ,Rice,242366.0,296840.0,1108.5
29763,54414,Chhattisgarh,2009,Kharif     ,Rice,240135.0,277370.0,956.6
29801,54453,Chhattisgarh,2010,Kharif     ,Rice,240388.0,336652.0,1306.6
29840,54492,Chhattisgarh,2011,Kharif     ,Rice,241162.0,334923.0,1302.7
29879,54531,Chhattisgarh,2012,Kharif     ,Rice,240220.0,362982.0,1377.4
29916,54568,Chhattisgarh,2013,Kharif     ,Rice,237928.0,303252.0,1420.0
29955,54608,Chhattisgarh,2014,Kharif     ,Rice,228200.0,367385.0,1278.7
29992,54645,Chhattisgarh,2000,Kharif     ,Rice,513066.0,208356.0,906.3
30031,54684,Chhattisgarh,2001,Kharif     ,Rice,517577.0,616749.0,1600.1
30070,54723,Chhattisgarh,2002,Kharif     ,Rice,516328.0,386465.0,990.2
30112,54765,Chhattisgarh,2003,Kharif     ,Rice,520847.0,711370.0,1694.3
30155,54808,Chhattisgarh,2004,Kharif     ,Rice,521744.0,626563.0,1144.5
30195,54848,Chhattisgarh,2005,Kharif     ,Rice,518561.0,804924.0,1287.2
30238,54891,Chhattisgarh,2006,Kharif     ,Rice,534394.0,785967.0,1317.7
30281,54934,Chhattisgarh,2007,Kharif     ,Rice,539878.0,805433.0,1281.2
30321,54976,Chhattisgarh,2008,Kharif     ,Rice,529148.0,691851.0,1108.5
30360,55017,Chhattisgarh,2009,Kharif     ,Rice,521918.0,753589.0,956.6
30401,55060,Chhattisgarh,2010,Kharif     ,Rice,545965.0,771395.0,1306.6
30435,55094,Chhattisgarh,2011,Kharif     ,Rice,169099.0,219975.0,1302.7
30467,55127,Chhattisgarh,2012,Kharif     ,Rice,183690.0,375108.0,1377.4
30500,55160,Chhattisgarh,2013,Kharif     ,Rice,185684.0,314837.0,1420.0
30532,55193,Chhattisgarh,2014,Kharif     ,Rice,186042.0,376312.0,1278.7
30567,55231,Chhattisgarh,2000,Kharif     ,Rice,249419.0,210646.0,906.3
30607,55272,Chhattisgarh,2001,Kharif     ,Rice,253973.0,296457.0,1600.1
30649,55314,Chhattisgarh,2002,Kharif     ,Rice,254729.0,193529.0,990.2
30691,55356,Chhattisgarh,2003,Kharif     ,Rice,257926.0,357731.0,1694.3
30735,55400,Chhattisgarh,2004,Kharif     ,Rice,260215.0,291457.0,1144.5
30773,55438,Chhattisgarh,2005,Kharif     ,Rice,261961.0,357964.0,1287.2
30815,55480,Chhattisgarh,2006,Kharif     ,Rice,265967.0,357973.0,1317.7
30856,55522,Chhattisgarh,2007,Kharif     ,Rice,268022.0,290436.0,1281.2
30896,55564,Chhattisgarh,2008,Kharif     ,Rice,271256.0,211856.0,1108.5
30934,55604,Chhattisgarh,2009,Kharif     ,Rice,269249.0,210540.0,956.6
30972,55645,Chhattisgarh,2010,Kharif     ,Rice,274412.0,438569.0,1306.6
31012,55686,Chhattisgarh,2011,Kharif     ,Rice,276480.0,458453.0,1302.7
31051,55726,Chhattisgarh,2012,Kharif     ,Rice,277609.0,512609.0,1377.4
31090,55765,Chhattisgarh,2013,Kharif     ,Rice,281928.0,428897.0,1420.0
31130,55805,Chhattisgarh,2014,Kharif     ,Rice,287194.0,480285.0,1278.7
31171,55846,Chhattisgarh,2011,Kharif     ,Rice,71239.0,91114.0,1302.7
31197,55874,Chhattisgarh,2012,Kharif     ,Rice,73085.0,156158.0,1377.4
31221,55902,Chhattisgarh,2013,Kharif     ,Rice,72828.0,171578.0,1420.0
31248,55931,Chhattisgarh,2014,Kharif     ,Rice,78438.0,174280.0,1278.7
31277,55964,Chhattisgarh,2011,Kharif     ,Rice,107505.0,148323.0,1302.7
31313,56001,Chhattisgarh,2012,Kharif     ,Rice,108067.0,138640.0,1377.4
31348,56038,Chhattisgarh,2013,Kharif     ,Rice,108262.0,189774.0,1420.0
31385,56075,Chhattisgarh,2014,Kharif     ,Rice,106865.0,196547.0,1278.7
31423,56114,Chhattisgarh,2000,Kharif     ,Rice,309313.0,194681.0,906.3
31461,56152,Chhattisgarh,2001,Kharif     ,Rice,314482.0,411096.0,1600.1
31499,56191,Chhattisgarh,2002,Kharif     ,Rice,311106.0,221033.0,990.2
31537,56230,Chhattisgarh,2003,Kharif     ,Rice,314170.0,404374.0,1694.3
31574,56268,Chhattisgarh,2004,Kharif     ,Rice,310959.0,299182.0,1144.5
31612,56306,Chhattisgarh,2005,Kharif     ,Rice,312299.0,341368.0,1287.2
31651,56346,Chhattisgarh,2006,Kharif     ,Rice,313914.0,345995.0,1317.7
31690,56389,Chhattisgarh,2007,Kharif     ,Rice,311757.0,380351.0,1281.2
31729,56429,Chhattisgarh,2008,Kharif     ,Rice,311848.0,365590.0,1108.5
31767,56468,Chhattisgarh,2009,Kharif     ,Rice,307674.0,221619.0,956.6
31805,56508,Chhattisgarh,2010,Kharif     ,Rice,302922.0,323612.0,1306.6
31843,56549,Chhattisgarh,2011,Kharif     ,Rice,117901.0,164828.0,1302.7
31880,56587,Chhattisgarh,2012,Kharif     ,Rice,117501.0,196105.0,1377.4
31915,56624,Chhattisgarh,2013,Kharif     ,Rice,116893.0,202401.0,1420.0
31951,56662,Chhattisgarh,2014,Kharif     ,Rice,117268.0,206623.0,1278.7
31983,71476,Himachal Pradesh,1998,Kharif     ,Rice,2068.0,2584.0,1381.6
32002,71498,Himachal Pradesh,1999,Kharif     ,Rice,1516.0,2431.0,1144.9
32021,71517,Himachal Pradesh,2000,Kharif     ,Rice,1859.0,2790.0,1068.4
32040,71537,Himachal Pradesh,2001,Kharif     ,Rice,1773.0,2389.0,991.8
32063,71564,Himachal Pradesh,2002,Kharif     ,Rice,1526.0,675.0,990.4
32080,71581,Himachal Pradesh,2003,Kharif     ,Rice,1649.0,2672.0,1034.5
32086,71587,Himachal Pradesh,2004,Kharif     ,Rice,1497.0,2027.0,878.5
32097,71598,Himachal Pradesh,2005,Kharif     ,Rice,1416.0,1937.0,1248.5
32120,71621,Himachal Pradesh,2006,Kharif     ,Rice,1484.0,3851.0,1218.4
32146,71647,Himachal Pradesh,2007,Kharif     ,Rice,2123.0,4768.0,1034.5
32160,71661,Himachal Pradesh,2008,Kharif     ,Rice,1560.0,3257.0,1114.2
32178,71681,Himachal Pradesh,2010,Kharif     ,Rice,1540.0,2956.0,1259.4
32196,71699,Himachal Pradesh,1998,Kharif     ,Rice,2891.0,3878.0,1381.6
